timestamp,Global_active_power,temperature,humidity,hour,day_of_week,is_weekend,hour_sin,hour_cos
2024-01-02 03:00:00,2.5077271254055487,8.06697864429793,64.70231065784967,3,1,0.0,0.7071067811865475,0.7071067811865476
2024-01-02 04:00:00,2.498127779688768,6.186364506533392,59.22589825014745,4,1,0.0,0.8660254037844386,0.5000000000000001
2024-01-02 05:00:00,2.6771125511960654,5.9503100067255374,59.91960629854394,5,1,0.0,0.9659258262890683,0.25881904510252074
2024-01-02 06:00:00,2.9298629300402808,5.116069727624768,63.60571609531717,6,1,0.0,1.0,6.123233995736766e-17
2024-01-02 07:00:00,2.80159513551878,7.775680317089315,59.60649636872324,7,1,0.0,0.9659258262890683,-0.25881904510252063
2024-01-02 08:00:00,3.077896245759994,5.449056452291946,64.47477533600524,8,1,0.0,0.8660254037844387,-0.4999999999999998
2024-01-02 09:00:00,3.327356542260741,4.312750691599154,62.273133259288805,9,1,0.0,0.7071067811865476,-0.7071067811865475
2024-01-02 10:00:00,3.253473205010877,6.883286116691371,56.42573153243407,10,1,0.0,0.49999999999999994,-0.8660254037844387
2024-01-02 11:00:00,3.4209632875026363,4.922501812644157,62.181014594576546,11,1,0.0,0.258819045102521,-0.9659258262890682
2024-01-02 12:00:00,3.290122438781152,7.273995876435144,53.761434953552424,12,1,0.0,1.2246467991473532e-16,-1.0
2024-01-02 13:00:00,3.471332829045795,5.4098221976125895,60.70164313766554,13,1,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-02 14:00:00,3.349428829793075,6.9585830042063685,58.97945693915547,14,1,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-02 15:00:00,3.247939822622192,9.579618493984285,56.357741196484575,15,1,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-02 16:00:00,3.100203465307699,10.96760818509925,55.74425546895534,16,1,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-02 17:00:00,3.1494349496109226,10.922929753568582,47.885628467762615,17,1,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-02 18:00:00,3.1025260659765777,11.069783667835996,53.781889347680476,18,1,0.0,-1.0,-1.8369701987210297e-16
2024-01-02 19:00:00,3.169343790348526,11.161455070856407,56.60478350553553,19,1,0.0,-0.9659258262890684,0.2588190451025203
2024-01-02 20:00:00,3.106060358502436,9.865290947474943,57.813650100755844,20,1,0.0,-0.8660254037844386,0.5000000000000001
2024-01-02 21:00:00,2.8840609473729444,10.687995721094985,51.893864861066696,21,1,0.0,-0.7071067811865477,0.7071067811865474
2024-01-02 22:00:00,2.7873251157857175,10.713853551351843,62.19598779794486,22,1,0.0,-0.5000000000000004,0.8660254037844384
2024-01-02 23:00:00,2.5030986422400074,12.072922038784847,51.65116775588535,23,1,0.0,-0.25881904510252157,0.9659258262890681
2024-01-03 00:00:00,2.3244184092950197,10.609906684923406,60.93562272292393,0,2,0.0,0.0,1.0
2024-01-03 01:00:00,2.3900014485939662,7.372881924364969,60.761357281367104,1,2,0.0,0.25881904510252074,0.9659258262890683
2024-01-03 02:00:00,2.3766261800404007,9.115480470499861,54.711140776352984,2,2,0.0,0.49999999999999994,0.8660254037844387
2024-01-03 03:00:00,2.5217132774399222,7.50252903014685,66.73712869564001,3,2,0.0,0.7071067811865475,0.7071067811865476
2024-01-03 04:00:00,2.6430033363170327,6.443282128624931,54.11833676705839,4,2,0.0,0.8660254037844386,0.5000000000000001
2024-01-03 05:00:00,2.582894712493617,7.382781760708821,62.96824654874883,5,2,0.0,0.9659258262890683,0.25881904510252074
2024-01-03 06:00:00,2.7671762731241825,7.423714172920275,63.30602051014921,6,2,0.0,1.0,6.123233995736766e-17
2024-01-03 07:00:00,2.9230949845896173,7.018848361247273,56.069015206282,7,2,0.0,0.9659258262890683,-0.25881904510252063
2024-01-03 08:00:00,3.1326873124309365,4.806525718811416,66.90152584712149,8,2,0.0,0.8660254037844387,-0.4999999999999998
2024-01-03 09:00:00,3.032346024815969,5.559249745233381,58.98331586264135,9,2,0.0,0.7071067811865476,-0.7071067811865475
2024-01-03 10:00:00,3.245858568964341,6.6420155581729885,60.649710441038266,10,2,0.0,0.49999999999999994,-0.8660254037844387
2024-01-03 11:00:00,3.41250582961208,7.906401255166035,59.63696739585427,11,2,0.0,0.258819045102521,-0.9659258262890682
2024-01-03 12:00:00,3.3147086940127064,6.796548342062233,58.63802682393897,12,2,0.0,1.2246467991473532e-16,-1.0
2024-01-03 13:00:00,3.2472481216866997,7.886797657779008,62.12787886877371,13,2,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-03 14:00:00,3.355406251934445,7.5729298595431365,62.26964834080476,14,2,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-03 15:00:00,3.309103252317128,8.256025373044782,50.35238835929684,15,2,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-03 16:00:00,3.2113461629417266,11.40452959616696,61.886360375634816,16,2,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-03 17:00:00,2.966068842140224,12.6927874435386,47.63383484336244,17,2,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-03 18:00:00,3.2182145238314646,11.470121590659156,60.61737280607605,18,2,0.0,-1.0,-1.8369701987210297e-16
2024-01-03 19:00:00,3.114135892702169,13.07495091352865,59.91770747625407,19,2,0.0,-0.9659258262890684,0.2588190451025203
2024-01-03 20:00:00,3.0189842708884496,12.421371561094041,50.39569097126578,20,2,0.0,-0.8660254037844386,0.5000000000000001
2024-01-03 21:00:00,2.976216122059463,11.12551438946182,54.363475631581096,21,2,0.0,-0.7071067811865477,0.7071067811865474
2024-01-03 22:00:00,2.7756051732209777,12.04810171979143,50.59065778795929,22,2,0.0,-0.5000000000000004,0.8660254037844384
2024-01-03 23:00:00,2.504997336559136,12.997783020867288,53.93440724909359,23,2,0.0,-0.25881904510252157,0.9659258262890681
2024-01-04 00:00:00,2.1762656969880703,10.502293385744592,55.26224035114295,0,3,0.0,0.0,1.0
2024-01-04 01:00:00,2.251354877101231,11.713777778895544,59.30882794998515,1,3,0.0,0.25881904510252074,0.9659258262890683
2024-01-04 02:00:00,2.5139799365066904,5.930515513848379,65.74502849784437,2,3,0.0,0.49999999999999994,0.8660254037844387
2024-01-04 03:00:00,2.3847012921419175,9.298494618462351,63.77163091563116,3,3,0.0,0.7071067811865475,0.7071067811865476
2024-01-04 04:00:00,2.5437406959989612,7.707582037200923,56.074936454356994,4,3,0.0,0.8660254037844386,0.5000000000000001
2024-01-04 05:00:00,2.6779207673086085,6.637450864441896,58.4122859630403,5,3,0.0,0.9659258262890683,0.25881904510252074
2024-01-04 06:00:00,2.893444286622408,6.644068858168354,51.77367993428788,6,3,0.0,1.0,6.123233995736766e-17
2024-01-04 07:00:00,3.0608037918218396,3.863621675710332,57.66904952776992,7,3,0.0,0.9659258262890683,-0.25881904510252063
2024-01-04 08:00:00,2.9825555011706744,5.897322875847287,64.21370633584546,8,3,0.0,0.8660254037844387,-0.4999999999999998
2024-01-04 09:00:00,3.104703348012024,6.706131581525266,66.57583059889936,9,3,0.0,0.7071067811865476,-0.7071067811865475
2024-01-04 10:00:00,3.152539119078693,8.365212963856758,52.58978100184062,10,3,0.0,0.49999999999999994,-0.8660254037844387
2024-01-04 11:00:00,3.4133369632060737,6.461011546038599,56.81120275158496,11,3,0.0,0.258819045102521,-0.9659258262890682
2024-01-04 12:00:00,3.394402008040714,6.748501110579649,59.15722331627907,12,3,0.0,1.2246467991473532e-16,-1.0
2024-01-04 13:00:00,3.2392243980912205,7.854562550945214,59.76253142902658,13,3,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-04 14:00:00,3.3718323501008967,10.346042775742196,53.11455421733305,14,3,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-04 15:00:00,3.185564267171342,10.43294815825748,58.60521098930817,15,3,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-04 16:00:00,3.287469003662815,10.140704234085499,54.76922997432103,16,3,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-04 17:00:00,3.0911199487252845,12.028081829019918,55.515307500733805,17,3,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-04 18:00:00,3.1721388150857233,12.019831192771479,58.04439728107661,18,3,0.0,-1.0,-1.8369701987210297e-16
2024-01-04 19:00:00,3.1172911492307023,13.379831985034505,54.663017824625065,19,3,0.0,-0.9659258262890684,0.2588190451025203
2024-01-04 20:00:00,3.1789472131738292,11.491632608552305,53.99212066664383,20,3,0.0,-0.8660254037844386,0.5000000000000001
2024-01-04 21:00:00,2.993693821163595,11.853092205687114,55.20959133835278,21,3,0.0,-0.7071067811865477,0.7071067811865474
2024-01-04 22:00:00,2.793694307029844,11.490465859229671,55.55904058211522,22,3,0.0,-0.5000000000000004,0.8660254037844384
2024-01-04 23:00:00,2.5890496342321407,9.742429083216209,55.51525000727908,23,3,0.0,-0.25881904510252157,0.9659258262890681
2024-01-05 00:00:00,2.181004550999138,11.247075342078146,54.96246497854334,0,4,0.0,0.0,1.0
2024-01-05 01:00:00,2.2793365285455565,10.495855859644115,63.846813165520345,1,4,0.0,0.25881904510252074,0.9659258262890683
2024-01-05 02:00:00,2.4015169411977575,9.426666959281476,59.925470644238544,2,4,0.0,0.49999999999999994,0.8660254037844387
2024-01-05 03:00:00,2.4117378634035043,8.376964524554053,56.80646340168094,3,4,0.0,0.7071067811865475,0.7071067811865476
2024-01-05 04:00:00,2.7032176523783686,6.250873702611971,62.76068322846993,4,4,0.0,0.8660254037844386,0.5000000000000001
2024-01-05 05:00:00,2.79514061927488,6.837613169468871,57.711483077469744,5,4,0.0,0.9659258262890683,0.25881904510252074
2024-01-05 06:00:00,2.734443974121142,6.4687604801106655,64.75092853306242,6,4,0.0,1.0,6.123233995736766e-17
2024-01-05 07:00:00,2.9032885798246593,5.631966993554238,61.72101296940345,7,4,0.0,0.9659258262890683,-0.25881904510252063
2024-01-05 08:00:00,3.038009660133243,6.313314268495621,59.097820364034035,8,4,0.0,0.8660254037844387,-0.4999999999999998
2024-01-05 09:00:00,3.1386745293121097,7.108317411209408,61.03890397829966,9,4,0.0,0.7071067811865476,-0.7071067811865475
2024-01-05 10:00:00,3.050312409708318,9.200954253387183,50.490389338320725,10,4,0.0,0.49999999999999994,-0.8660254037844387
2024-01-05 11:00:00,3.3584333419586474,7.638150688093759,53.58284090824024,11,4,0.0,0.258819045102521,-0.9659258262890682
2024-01-05 12:00:00,3.2907100616883347,8.373405119269625,52.76595388771551,12,4,0.0,1.2246467991473532e-16,-1.0
2024-01-05 13:00:00,3.263213538991162,8.712916101110329,58.544202655659454,13,4,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-05 14:00:00,3.226196870295523,7.2905432223163755,66.69293724206145,14,4,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-05 15:00:00,3.063565487938692,10.352066140806762,66.7944043593021,15,4,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-05 16:00:00,3.1499841659559706,11.194055482984906,59.035391118393974,16,4,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-05 17:00:00,2.7849602399503453,14.713340253905923,55.95446195951591,17,4,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-05 18:00:00,3.2105972327109935,12.017719112222744,47.48283681775675,18,4,0.0,-1.0,-1.8369701987210297e-16
2024-01-05 19:00:00,3.062527175790689,12.924453540102784,52.51085042312496,19,4,0.0,-0.9659258262890684,0.2588190451025203
2024-01-05 20:00:00,3.277916103444063,12.637504796861478,51.60871975860989,20,4,0.0,-0.8660254037844386,0.5000000000000001
2024-01-05 21:00:00,3.1302704901236464,11.188858872214013,53.37398459732017,21,4,0.0,-0.7071067811865477,0.7071067811865474
2024-01-05 22:00:00,2.589127229786329,13.677291162827409,53.669249002389265,22,4,0.0,-0.5000000000000004,0.8660254037844384
2024-01-05 23:00:00,2.4405644057202065,12.745796479669984,52.95353486459394,23,4,0.0,-0.25881904510252157,0.9659258262890681
2024-01-06 00:00:00,1.9347652930684307,12.185720113120958,46.563146774124284,0,5,1.0,0.0,1.0
2024-01-06 01:00:00,2.1272740522974356,9.43599557265554,60.76039925167002,1,5,1.0,0.25881904510252074,0.9659258262890683
2024-01-06 02:00:00,1.7646249583304827,11.44847445901071,51.15872426286337,2,5,1.0,0.49999999999999994,0.8660254037844387
2024-01-06 03:00:00,2.0247368936633245,7.320757044080117,59.952080957644085,3,5,1.0,0.7071067811865475,0.7071067811865476
2024-01-06 04:00:00,2.0971505738641065,8.997974371934898,67.03478995352046,4,5,1.0,0.8660254037844386,0.5000000000000001
2024-01-06 05:00:00,2.2142786723792036,10.315278876935983,52.64207412400591,5,5,1.0,0.9659258262890683,0.25881904510252074
2024-01-06 06:00:00,2.5513214113560867,6.035635453411333,48.38876133025358,6,5,1.0,1.0,6.123233995736766e-17
2024-01-06 07:00:00,2.701319568471874,6.259319430921419,58.33145739989451,7,5,1.0,0.9659258262890683,-0.25881904510252063
2024-01-06 08:00:00,2.597116949573327,6.9705308685523155,64.07494674950695,8,5,1.0,0.8660254037844387,-0.4999999999999998
2024-01-06 09:00:00,2.6497503991405424,6.363292096280703,68.35825907659618,9,5,1.0,0.7071067811865476,-0.7071067811865475
2024-01-06 10:00:00,3.0488353535248844,5.420655215368444,54.67256817420621,10,5,1.0,0.49999999999999994,-0.8660254037844387
2024-01-06 11:00:00,2.8520875848577,7.854765978172968,60.73681031984327,11,5,1.0,0.258819045102521,-0.9659258262890682
2024-01-06 12:00:00,2.8435100628244196,7.133325497294122,56.912775096383875,12,5,1.0,1.2246467991473532e-16,-1.0
2024-01-06 13:00:00,2.896591220833983,9.714218900649787,56.72327917517654,13,5,1.0,-0.2588190451025208,-0.9659258262890683
2024-01-06 14:00:00,2.999670571956209,8.833327136976196,69.71621606569332,14,5,1.0,-0.4999999999999997,-0.8660254037844388
2024-01-06 15:00:00,2.7161293301456184,12.587281641489893,48.425536373178886,15,5,1.0,-0.7071067811865471,-0.7071067811865479
2024-01-06 16:00:00,2.807659188654132,10.525262144524817,57.77414497555821,16,5,1.0,-0.8660254037844384,-0.5000000000000004
2024-01-06 17:00:00,2.7877677018734413,11.714271337498984,57.90462933669516,17,5,1.0,-0.9659258262890683,-0.25881904510252063
2024-01-06 18:00:00,2.6946754782193665,13.567976216368892,59.38845511076884,18,5,1.0,-1.0,-1.8369701987210297e-16
2024-01-06 19:00:00,2.729603811473613,11.428669956678203,56.440855220944286,19,5,1.0,-0.9659258262890684,0.2588190451025203
2024-01-06 20:00:00,2.6051249550781375,13.295127644845335,56.079638076376725,20,5,1.0,-0.8660254037844386,0.5000000000000001
2024-01-06 21:00:00,2.485074674199799,14.502766295407893,52.08564503981641,21,5,1.0,-0.7071067811865477,0.7071067811865474
2024-01-06 22:00:00,2.4720421299076785,10.719751321528719,57.70724531053288,22,5,1.0,-0.5000000000000004,0.8660254037844384
2024-01-06 23:00:00,2.1611076558560884,12.407769107742142,53.77019638484215,23,5,1.0,-0.25881904510252157,0.9659258262890681
2024-01-07 00:00:00,1.7917178052514868,11.890976261275702,58.47339012145923,0,6,1.0,0.0,1.0
2024-01-07 01:00:00,1.8460405244161746,11.807985865691256,54.07116338181977,1,6,1.0,0.25881904510252074,0.9659258262890683
2024-01-07 02:00:00,1.8768910536094356,8.623220379019797,59.660697507245985,2,6,1.0,0.49999999999999994,0.8660254037844387
2024-01-07 03:00:00,2.15772426064637,7.760771650555768,58.43577718302856,3,6,1.0,0.7071067811865475,0.7071067811865476
2024-01-07 04:00:00,2.2466830973133645,9.262317601392677,62.583603807499884,4,6,1.0,0.8660254037844386,0.5000000000000001
2024-01-07 05:00:00,2.155880382565649,8.385255469595561,57.89904941513492,5,6,1.0,0.9659258262890683,0.25881904510252074
2024-01-07 06:00:00,2.36397713602333,7.866911348442765,50.5145159491591,6,6,1.0,1.0,6.123233995736766e-17
2024-01-07 07:00:00,2.5630185003605876,7.6965538674557665,64.29105904599393,7,6,1.0,0.9659258262890683,-0.25881904510252063
2024-01-07 08:00:00,2.825977748687961,6.376756575984843,55.46047504292882,8,6,1.0,0.8660254037844387,-0.4999999999999998
2024-01-07 09:00:00,2.731830432232724,7.587901307941011,55.7465205605216,9,6,1.0,0.7071067811865476,-0.7071067811865475
2024-01-07 10:00:00,2.7843379583457675,7.974768546526135,55.737186194235996,10,6,1.0,0.49999999999999994,-0.8660254037844387
2024-01-07 11:00:00,2.793717867382025,7.2567944858021916,65.10521527920714,11,6,1.0,0.258819045102521,-0.9659258262890682
2024-01-07 12:00:00,2.8012328470466565,10.988439956812357,46.69755806732722,12,6,1.0,1.2246467991473532e-16,-1.0
2024-01-07 13:00:00,3.0295640247162,10.055822167059457,71.08079288452835,13,6,1.0,-0.2588190451025208,-0.9659258262890683
2024-01-07 14:00:00,2.9575827827662153,8.848280065879358,62.55845959468168,14,6,1.0,-0.4999999999999997,-0.8660254037844388
2024-01-07 15:00:00,2.7643141770434907,11.8563253748923,56.705147351156604,15,6,1.0,-0.7071067811865471,-0.7071067811865479
2024-01-07 16:00:00,2.863933323685616,10.636540703151615,56.30739850502058,16,6,1.0,-0.8660254037844384,-0.5000000000000004
2024-01-07 17:00:00,2.707677066453972,13.386130495230862,55.914701990197855,17,6,1.0,-0.9659258262890683,-0.25881904510252063
2024-01-07 18:00:00,2.617763191371239,14.322844544721255,56.31905974640215,18,6,1.0,-1.0,-1.8369701987210297e-16
2024-01-07 19:00:00,2.857501438833749,12.261552408483546,58.32038345083677,19,6,1.0,-0.9659258262890684,0.2588190451025203
2024-01-07 20:00:00,2.6130594421148277,14.5187801715996,56.337073976895795,20,6,1.0,-0.8660254037844386,0.5000000000000001
2024-01-07 21:00:00,2.4850849449059202,13.769973514452733,54.76413160553171,21,6,1.0,-0.7071067811865477,0.7071067811865474
2024-01-07 22:00:00,2.189210604804564,13.975532405360246,53.32910442486486,22,6,1.0,-0.5000000000000004,0.8660254037844384
2024-01-07 23:00:00,2.1202291298499083,14.802575945626062,52.95746706162096,23,6,1.0,-0.25881904510252157,0.9659258262890681
2024-01-08 00:00:00,2.259148170872942,11.624753216793232,54.98558548665767,0,0,0.0,0.0,1.0
2024-01-08 01:00:00,2.2189746949838507,10.3053025095784,61.88825367919691,1,0,0.0,0.25881904510252074,0.9659258262890683
2024-01-08 02:00:00,2.4095784796459143,9.38001612399261,60.104993963469056,2,0,0.0,0.49999999999999994,0.8660254037844387
2024-01-08 03:00:00,2.3716472113289777,8.706103453023841,44.67397872689405,3,0,0.0,0.7071067811865475,0.7071067811865476
2024-01-08 04:00:00,2.4106708854200622,8.883105162616936,60.73337988055207,4,0,0.0,0.8660254037844386,0.5000000000000001
2024-01-08 05:00:00,2.511445948783232,8.777778286820332,58.731868075460255,5,0,0.0,0.9659258262890683,0.25881904510252074
2024-01-08 06:00:00,2.5687695864447635,8.237752788387121,58.14938364412248,6,0,0.0,1.0,6.123233995736766e-17
2024-01-08 07:00:00,2.844024159291134,8.612720943930308,56.2227623003488,7,0,0.0,0.9659258262890683,-0.25881904510252063
2024-01-08 08:00:00,2.834864892024278,7.547553951301506,63.775219474026,8,0,0.0,0.8660254037844387,-0.4999999999999998
2024-01-08 09:00:00,2.890160907704504,9.392482895776851,61.68913105250907,9,0,0.0,0.7071067811865476,-0.7071067811865475
2024-01-08 10:00:00,3.011840252290894,7.644417485978195,55.170958254609026,10,0,0.0,0.49999999999999994,-0.8660254037844387
2024-01-08 11:00:00,3.01903365464881,11.717021553133653,57.62982020486685,11,0,0.0,0.258819045102521,-0.9659258262890682
2024-01-08 12:00:00,3.164151837746061,9.838991268343214,52.740250806723964,12,0,0.0,1.2246467991473532e-16,-1.0
2024-01-08 13:00:00,3.2292869956418593,8.797190327203687,51.63368502940723,13,0,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-08 14:00:00,3.1454269579761744,9.3312061069561,54.64792821447588,14,0,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-08 15:00:00,2.985200200922481,11.985736178179133,59.490755300997016,15,0,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-08 16:00:00,3.1271358212923674,11.876186277981,59.97573230960569,16,0,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-08 17:00:00,2.970750695336963,13.63648643879848,56.763343883278885,17,0,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-08 18:00:00,3.054760475145282,13.838345121624139,57.57608945567909,18,0,0.0,-1.0,-1.8369701987210297e-16
2024-01-08 19:00:00,2.9728816799194173,13.4967791497595,56.875056887185664,19,0,0.0,-0.9659258262890684,0.2588190451025203
2024-01-08 20:00:00,3.0303826536461664,12.684250826897921,52.23435724266817,20,0,0.0,-0.8660254037844386,0.5000000000000001
2024-01-08 21:00:00,3.016596579097193,11.79436530789491,57.6875957355063,21,0,0.0,-0.7071067811865477,0.7071067811865474
2024-01-08 22:00:00,2.699301230357948,12.7906582355475,58.64838209864132,22,0,0.0,-0.5000000000000004,0.8660254037844384
2024-01-08 23:00:00,2.353070696058604,13.89138855979343,57.67033899230569,23,0,0.0,-0.25881904510252157,0.9659258262890681
2024-01-09 00:00:00,2.177678562986452,12.513286051126235,60.590809935847524,0,1,0.0,0.0,1.0
2024-01-09 01:00:00,2.2578910637550638,10.051922223319393,60.151021756081214,1,1,0.0,0.25881904510252074,0.9659258262890683
2024-01-09 02:00:00,2.241396041390272,10.992140937386536,57.88701827776655,2,1,0.0,0.49999999999999994,0.8660254037844387
2024-01-09 03:00:00,2.2876079218069925,10.484213860676961,61.47672636995006,3,1,0.0,0.7071067811865475,0.7071067811865476
2024-01-09 04:00:00,2.494815943671723,8.251621611314945,58.104519205458764,4,1,0.0,0.8660254037844386,0.5000000000000001
2024-01-09 05:00:00,2.583052960196597,8.889354763747468,53.809015734852046,5,1,0.0,0.9659258262890683,0.25881904510252074
2024-01-09 06:00:00,2.6269067547063853,8.31192769782111,57.44784927377828,6,1,0.0,1.0,6.123233995736766e-17
2024-01-09 07:00:00,2.8365686407874144,6.584754069586033,56.038610249660756,7,1,0.0,0.9659258262890683,-0.25881904510252063
2024-01-09 08:00:00,2.8290328015323456,8.297377159528843,55.153533750945094,8,1,0.0,0.8660254037844387,-0.4999999999999998
2024-01-09 09:00:00,2.9008593202368385,8.657126634115569,57.28967733789927,9,1,0.0,0.7071067811865476,-0.7071067811865475
2024-01-09 10:00:00,2.973086667294259,9.597472219528726,53.71587980183006,10,1,0.0,0.49999999999999994,-0.8660254037844387
2024-01-09 11:00:00,3.1301948206035997,10.05304718973024,55.57704008381315,11,1,0.0,0.258819045102521,-0.9659258262890682
2024-01-09 12:00:00,3.218520733775,7.770513805678858,50.03937433473276,12,1,0.0,1.2246467991473532e-16,-1.0
2024-01-09 13:00:00,3.283389656774848,9.035775655574735,58.63477872427591,13,1,0.0,-0.2588190451025208,-0.9659258262890683
2024-01-09 14:00:00,3.1085005488118376,11.56956473674133,55.906729323411085,14,1,0.0,-0.4999999999999997,-0.8660254037844388
2024-01-09 15:00:00,2.9010011724835345,12.358416026157924,51.67220994188259,15,1,0.0,-0.7071067811865471,-0.7071067811865479
2024-01-09 16:00:00,3.0752197223679674,13.097360033952077,57.79845348417937,16,1,0.0,-0.8660254037844384,-0.5000000000000004
2024-01-09 17:00:00,2.949665495654895,17.73778170094691,55.80261842865668,17,1,0.0,-0.9659258262890683,-0.25881904510252063
2024-01-09 18:00:00,2.9250906220673984,14.290202819227849,46.762838636880126,18,1,0.0,-1.0,-1.8369701987210297e-16
2024-01-09 19:00:00,2.9791637245684073,15.281382307442184,49.87077088124251,19,1,0.0,-0.9659258262890684,0.2588190451025203
2024-01-09 20:00:00,2.8101341288839348,15.179589851403549,49.913146529974675,20,1,0.0,-0.8660254037844386,0.5000000000000001
2024-01-09 21:00:00,2.75879310979671,14.72808997071427,49.46077306551012,21,1,0.0,-0.7071067811865477,0.7071067811865474
2024-01-09 22:00:00,2.5242108264530967,13.28224491403898,58.43506534886558,22,1,0.0,-0.5000000000000004,0.8660254037844384
2024-01-09 23:00:00,2.2306786918423755,14.108417531989444,53.251890103129774,23,1,0.0,-0.25881904510252157,0.9659258262890681
2024-01-10 00:00:00,2.1732551202541424,11.662779686304386,54.64573743368918,0,2,0.0,0.0,1.0
2024-01-10 01:00:00,2.182306612431353,11.596274033940139,46.86522753641151,1,2,0.0,0.25881904510252074,0.9659258262890683
